detail,event_count,file_path,matched_media_id,matched_slug,media_type,plex_guid,sidecar_path,status,title
media directory does not exist,0,F:\MediaStack\data\media\tv\Hunter x Hunter (2011)\Season 02\Hunter x Hunter (2011) - S02E02 - End x And x Beginning.mkv,,,episode,local://23344,,skipped,Hunter x Hunter – Season 2 – Episode 2
media directory does not exist,0,F:\MediaStack\data\media\tv\Hunter x Hunter (2011)\Season 02\Hunter x Hunter (2011) - S02E03 - Invitation x And x Friend.mkv,,,episode,local://23345,,skipped,Hunter x Hunter – Season 2 – Episode 3
media directory does not exist,0,F:\MediaStack\data\media\tv\Hunter x Hunter (2011)\Season 02\Hunter x Hunter (2011) - S02E04 - Reality x And x Raw.mkv,,,episode,local://23346,,skipped,Hunter x Hunter – Season 2 – Episode 4
media directory does not exist,0,F:\MediaStack\data\media\tv\Hunter x Hunter (2011)\Season 02\Hunter x Hunter (2011) - S02E05 - A x Hard x Master.mkv,,,episode,local://23347,,skipped,Hunter x Hunter – Season 2 – Episode 5
media directory does not exist,0,F:\MediaStack\data\media\tv\Hunter x Hunter (2011)\Season 02\Hunter x Hunter (2011) - S02E06 - Strengthen x And x Threaten.mkv,,,episode,local://23348,,skipped,Hunter x Hunter – Season 2 – Episode 6
media directory does not exist,0,"F:\MediaStack\data\media\tv\Hunter x Hunter (2011)\Season 02\Hunter x Hunter (2011) - S02E07 - Evil Fist x And x Rock, Paper, Scissors.mkv",,,episode,local://23349,,skipped,Hunter x Hunter – Season 2 – Episode 7
media directory does not exist,0,F:\MediaStack\data\media\tv\Hunter x Hunter (2011)\Season 02\Hunter x Hunter (2011) - S02E08 - Strategy x And x Scheme.mkv,,,episode,local://23350,,skipped,Hunter x Hunter – Season 2 – Episode 8
media directory does not exist,0,F:\MediaStack\data\media\tv\Hunter x Hunter (2011)\Season 02\Hunter x Hunter (2011) - S02E09 - 15 x 15.mkv,,,episode,local://23351,,skipped,Hunter x Hunter – Season 2 – Episode 9
media directory does not exist,0,F:\MediaStack\data\media\tv\Hunter x Hunter (2011)\Season 01\Hunter x Hunter (2011) - S01E27 - Arrival x At x The Arena.mkv,,,episode,imdb://tt2506424,,skipped,Hunter x Hunter – Season 1 – Arrival x At The x Arena!
media directory does not exist,0,F:\MediaStack\data\media\tv\Hunter x Hunter (2011)\Season 01\Hunter x Hunter (2011) - S01E28 - Nen x and x Nen.mkv,,,episode,imdb://tt2506428,,skipped,"Hunter x Hunter – Season 1 – Nen x And x ""Nen"""
media directory does not exist,0,F:\MediaStack\data\media\tv\Hunter x Hunter (2011)\Season 01\Hunter x Hunter (2011) - S01E29 - Awakening x And x Potential.mkv,,,episode,imdb://tt2506430,,skipped,Hunter x Hunter – Season 1 – Awakening x And x Potential!
media directory does not exist,0,F:\MediaStack\data\media\tv\Hunter x Hunter (2011)\Season 01\Hunter x Hunter (2011) - S01E30 - Fierce x and x Ferocious.mkv,,,episode,imdb://tt2506432,,skipped,Hunter x Hunter – Season 1 – Fierce x and x Ferocious
media directory does not exist,0,F:\MediaStack\data\media\tv\Hunter x Hunter (2011)\Season 01\Hunter x Hunter (2011) - S01E31 - Destiny x and x Tenacity.mkv,,,episode,imdb://tt2677550,,skipped,Hunter x Hunter – Season 1 – Destiny x and x Tenacity!
media directory does not exist,0,F:\MediaStack\data\media\tv\Hunter x Hunter (2011)\Season 01\Hunter x Hunter (2011) - S01E32 - A x Surprising x Win.mkv,,,episode,imdb://tt2677554,,skipped,Hunter x Hunter – Season 1 – A x Surprising x Win
media directory does not exist,0,F:\MediaStack\data\media\tv\Hunter x Hunter (2011)\Season 01\Hunter x Hunter (2011) - S01E33 - An x Empty x Threat.mkv,,,episode,imdb://tt2677558,,skipped,Hunter x Hunter – Season 1 – An x Empty x Threat!
