plex_guid,file_path,media_type,title,status,detail,matched_media_id,matched_slug,sidecar_path,event_count
imdb://tt29452438,F:\MediaStack\data\media\tv\Demon Slayer - Kimetsu no Yaiba\Season 05\Demon Slayer - Kimetsu no Yaiba - S05E08 - The Hashira Unite.mkv,episode,Demon Slayer: Kimetsu no Yaiba – Season 5 – The Hashira Unite,unmatched,missing episode match metadata,,,,0
imdb://tt10433096,F:\MediaStack\data\media\tv\Demon Slayer - Kimetsu no Yaiba\Season 01\Demon Slayer - Kimetsu no Yaiba - S01E17 - You Must Master a Single Thing.mkv,episode,Demon Slayer: Kimetsu no Yaiba – Season 1 – You Must Master a Single Thing,unmatched,missing episode match metadata,,,,0
imdb://tt10433098,F:\MediaStack\data\media\tv\Demon Slayer - Kimetsu no Yaiba\Season 01\Demon Slayer - Kimetsu no Yaiba - S01E18 - A Forged Bond.mkv,episode,Demon Slayer: Kimetsu no Yaiba – Season 1 – A Forged Bond,unmatched,missing episode match metadata,,,,0
imdb://tt10433100,F:\MediaStack\data\media\tv\Demon Slayer - Kimetsu no Yaiba\Season 01\Demon Slayer - Kimetsu no Yaiba - S01E19 - Hinokami.mkv,episode,Demon Slayer: Kimetsu no Yaiba – Season 1 – Hinokami,unmatched,missing episode match metadata,,,,0
imdb://tt10433102,F:\MediaStack\data\media\tv\Demon Slayer - Kimetsu no Yaiba\Season 01\Demon Slayer - Kimetsu no Yaiba - S01E20 - Pretend Family.mkv,episode,Demon Slayer: Kimetsu no Yaiba – Season 1 – Pretend Family,unmatched,missing episode match metadata,,,,0
imdb://tt10433104,F:\MediaStack\data\media\tv\Demon Slayer - Kimetsu no Yaiba\Season 01\Demon Slayer - Kimetsu no Yaiba - S01E21 - Against Corps Rules.mkv,episode,Demon Slayer: Kimetsu no Yaiba – Season 1 – Against Corps Rules,unmatched,missing episode match metadata,,,,0
imdb://tt10433106,F:\MediaStack\data\media\tv\Demon Slayer - Kimetsu no Yaiba\Season 01\Demon Slayer - Kimetsu no Yaiba - S01E22 - Master of the Mansion.mkv,episode,Demon Slayer: Kimetsu no Yaiba – Season 1 – Master of the Mansion,unmatched,missing episode match metadata,,,,0
imdb://tt10433108,F:\MediaStack\data\media\tv\Demon Slayer - Kimetsu no Yaiba\Season 01\Demon Slayer - Kimetsu no Yaiba - S01E23 - Hashira Meeting.mkv,episode,Demon Slayer: Kimetsu no Yaiba – Season 1 – Hashira Meeting,unmatched,missing episode match metadata,,,,0
imdb://tt10433110,F:\MediaStack\data\media\tv\Demon Slayer - Kimetsu no Yaiba\Season 01\Demon Slayer - Kimetsu no Yaiba - S01E24 - Rehabilitation Training.mkv,episode,Demon Slayer: Kimetsu no Yaiba – Season 1 – Rehabilitation Training,unmatched,missing episode match metadata,,,,0
imdb://tt10433112,"F:\MediaStack\data\media\tv\Demon Slayer - Kimetsu no Yaiba\Season 01\Demon Slayer - Kimetsu no Yaiba - S01E25 - Tsuguko, Kanao Tsuyuri.mkv",episode,"Demon Slayer: Kimetsu no Yaiba – Season 1 – Tsuguko, Kanao Tsuyuri",unmatched,missing episode match metadata,,,,0
imdb://tt10433114,F:\MediaStack\data\media\tv\Demon Slayer - Kimetsu no Yaiba\Season 01\Demon Slayer - Kimetsu no Yaiba - S01E26 - New Mission.mkv,episode,Demon Slayer: Kimetsu no Yaiba – Season 1 – New Mission,unmatched,missing episode match metadata,,,,0
imdb://tt14617256,F:\MediaStack\data\media\tv\Demon Slayer - Kimetsu no Yaiba\Season 02\Demon Slayer - Kimetsu no Yaiba - S02E01 - Flame Hashira Kyojuro Rengoku.mkv,episode,Demon Slayer: Kimetsu no Yaiba – Season 2 – Flame Hashira: Kyojuro Rengoku,unmatched,missing episode match metadata,,,,0
imdb://tt15681070,F:\MediaStack\data\media\tv\Demon Slayer - Kimetsu no Yaiba\Season 02\Demon Slayer - Kimetsu no Yaiba - S02E02 - Deep Sleep.mkv,episode,Demon Slayer: Kimetsu no Yaiba – Season 2 – Deep Sleep,unmatched,missing episode match metadata,,,,0
imdb://tt15713684,F:\MediaStack\data\media\tv\Demon Slayer - Kimetsu no Yaiba\Season 02\Demon Slayer - Kimetsu no Yaiba - S02E03 - Should Have Been.mkv,episode,Demon Slayer: Kimetsu no Yaiba – Season 2 – Should Have Been,unmatched,missing episode match metadata,,,,0
imdb://tt15779046,F:\MediaStack\data\media\tv\Demon Slayer - Kimetsu no Yaiba\Season 02\Demon Slayer - Kimetsu no Yaiba - S02E04 - Insult.mkv,episode,Demon Slayer: Kimetsu no Yaiba – Season 2 – Insult,unmatched,missing episode match metadata,,,,0
imdb://tt15757610,F:\MediaStack\data\media\tv\Demon Slayer - Kimetsu no Yaiba\Season 02\Demon Slayer - Kimetsu no Yaiba - S02E05 - Move Forward!.mkv,episode,Demon Slayer: Kimetsu no Yaiba – Season 2 – Move Forward!,unmatched,missing episode match metadata,,,,0
imdb://tt15757628,F:\MediaStack\data\media\tv\Demon Slayer - Kimetsu no Yaiba\Season 02\Demon Slayer - Kimetsu no Yaiba - S02E06 - Akaza.mkv,episode,Demon Slayer: Kimetsu no Yaiba – Season 2 – Akaza,unmatched,missing episode match metadata,,,,0
imdb://tt15757632,F:\MediaStack\data\media\tv\Demon Slayer - Kimetsu no Yaiba\Season 02\Demon Slayer - Kimetsu no Yaiba - S02E07 - Set Your Heart Ablaze.mkv,episode,Demon Slayer: Kimetsu no Yaiba – Season 2 – Set Your Heart Ablaze,unmatched,missing episode match metadata,,,,0
imdb://tt15757634,F:\MediaStack\data\media\tv\Demon Slayer - Kimetsu no Yaiba\Season 03\Demon Slayer - Kimetsu no Yaiba - S03E01 - Sound Hashira Tengen Uzui.mkv,episode,Demon Slayer: Kimetsu no Yaiba – Season 3 – Sound Hashira: Tengen Uzui,unmatched,missing episode match metadata,,,,0
imdb://tt16407960,F:\MediaStack\data\media\tv\Demon Slayer - Kimetsu no Yaiba\Season 03\Demon Slayer - Kimetsu no Yaiba - S03E02 - Infiltrating the Entertainment District.mkv,episode,Demon Slayer: Kimetsu no Yaiba – Season 3 – Infiltrating the Red Light District,unmatched,missing episode match metadata,,,,0
imdb://tt16441532,F:\MediaStack\data\media\tv\Demon Slayer - Kimetsu no Yaiba\Season 03\Demon Slayer - Kimetsu no Yaiba - S03E03 - What Are You.mkv,episode,Demon Slayer: Kimetsu no Yaiba – Season 3 – What Are You?,unmatched,missing episode match metadata,,,,0
imdb://tt16503168,F:\MediaStack\data\media\tv\Demon Slayer - Kimetsu no Yaiba\Season 03\Demon Slayer - Kimetsu no Yaiba - S03E04 - Tonight.mkv,episode,Demon Slayer: Kimetsu no Yaiba – Season 3 – Tonight,unmatched,missing episode match metadata,,,,0
imdb://tt16767544,F:\MediaStack\data\media\tv\Demon Slayer - Kimetsu no Yaiba\Season 03\Demon Slayer - Kimetsu no Yaiba - S03E05 - Things Are Gonna Get Real Flashy!!.mkv,episode,Demon Slayer: Kimetsu no Yaiba – Season 3 – Things Are Gonna Get Real Flashy!!,unmatched,missing episode match metadata,,,,0
imdb://tt16972222,F:\MediaStack\data\media\tv\Demon Slayer - Kimetsu no Yaiba\Season 03\Demon Slayer - Kimetsu no Yaiba - S03E06 - Layered Memories.mkv,episode,Demon Slayer: Kimetsu no Yaiba – Season 3 – Layered Memories,unmatched,missing episode match metadata,,,,0
imdb://tt17008706,F:\MediaStack\data\media\tv\Demon Slayer - Kimetsu no Yaiba\Season 03\Demon Slayer - Kimetsu no Yaiba - S03E07 - Transformation.mkv,episode,Demon Slayer: Kimetsu no Yaiba – Season 3 – Transformation,unmatched,missing episode match metadata,,,,0
imdb://tt1029788,F:\MediaStack\data\media\tv\Death Note\Season 01\Death Note - S01E33 - Scorn.mkv,episode,Death Note – Season 1 – Scorn,unmatched,missing episode match metadata,,,,0
imdb://tt1043073,F:\MediaStack\data\media\tv\Death Note\Season 01\Death Note - S01E34 - Vigilance.mkv,episode,Death Note – Season 1 – Vigilance,unmatched,missing episode match metadata,,,,0
imdb://tt1043074,F:\MediaStack\data\media\tv\Death Note\Season 01\Death Note - S01E35 - Malice.mkv,episode,Death Note – Season 1 – Malice,unmatched,missing episode match metadata,,,,0
imdb://tt1044252,F:\MediaStack\data\media\tv\Death Note\Season 01\Death Note - S01E36 - 1.28.mkv,episode,Death Note – Season 1 – 1.28,unmatched,missing episode match metadata,,,,0
imdb://tt1043075,F:\MediaStack\data\media\tv\Death Note\Season 01\Death Note - S01E37 - New World.mkv,episode,Death Note – Season 1 – New World,unmatched,missing episode match metadata,,,,0
imdb://tt9828480,F:\MediaStack\data\media\tv\Demon Slayer - Kimetsu no Yaiba\Season 01\Demon Slayer - Kimetsu no Yaiba - S01E01 - Cruelty.mkv,episode,Demon Slayer: Kimetsu no Yaiba – Season 1 – Cruelty,unmatched,missing episode match metadata,,,,0
imdb://tt9913012,F:\MediaStack\data\media\tv\Demon Slayer - Kimetsu no Yaiba\Season 01\Demon Slayer - Kimetsu no Yaiba - S01E02 - Trainer Sakonji Urokodaki.mkv,episode,Demon Slayer: Kimetsu no Yaiba – Season 1 – Trainer Sakonji Urokodaki,unmatched,missing episode match metadata,,,,0
imdb://tt9913014,F:\MediaStack\data\media\tv\Demon Slayer - Kimetsu no Yaiba\Season 01\Demon Slayer - Kimetsu no Yaiba - S01E03 - Sabito and Makomo.mkv,episode,Demon Slayer: Kimetsu no Yaiba – Season 1 – Sabito and Makomo,unmatched,missing episode match metadata,,,,0
imdb://tt9913018,F:\MediaStack\data\media\tv\Demon Slayer - Kimetsu no Yaiba\Season 01\Demon Slayer - Kimetsu no Yaiba - S01E04 - Final Selection.mkv,episode,Demon Slayer: Kimetsu no Yaiba – Season 1 – Final Selection,unmatched,missing episode match metadata,,,,0
imdb://tt9913022,F:\MediaStack\data\media\tv\Demon Slayer - Kimetsu no Yaiba\Season 01\Demon Slayer - Kimetsu no Yaiba - S01E05 - My Own Steel.mkv,episode,Demon Slayer: Kimetsu no Yaiba – Season 1 – My Own Steel,unmatched,missing episode match metadata,,,,0
imdb://tt9913028,F:\MediaStack\data\media\tv\Demon Slayer - Kimetsu no Yaiba\Season 01\Demon Slayer - Kimetsu no Yaiba - S01E06 - Swordsman Accompanying a Demon.mkv,episode,Demon Slayer: Kimetsu no Yaiba – Season 1 – Swordsman Accompanying a Demon,unmatched,missing episode match metadata,,,,0
imdb://tt9913030,F:\MediaStack\data\media\tv\Demon Slayer - Kimetsu no Yaiba\Season 01\Demon Slayer - Kimetsu no Yaiba - S01E07 - Muzan Kibutsuji.mkv,episode,Demon Slayer: Kimetsu no Yaiba – Season 1 – Muzan Kibutsuji,unmatched,missing episode match metadata,,,,0
imdb://tt9913032,F:\MediaStack\data\media\tv\Demon Slayer - Kimetsu no Yaiba\Season 01\Demon Slayer - Kimetsu no Yaiba - S01E08 - The Smell of Enchanting Blood.mkv,episode,Demon Slayer: Kimetsu no Yaiba – Season 1 – The Smell of Enchanting Blood,unmatched,missing episode match metadata,,,,0
imdb://tt9913036,F:\MediaStack\data\media\tv\Demon Slayer - Kimetsu no Yaiba\Season 01\Demon Slayer - Kimetsu no Yaiba - S01E09 - Temari Demon and Arrow Demon.mkv,episode,Demon Slayer: Kimetsu no Yaiba – Season 1 – Temari Demon and Arrow Demon,unmatched,missing episode match metadata,,,,0
imdb://tt9913038,F:\MediaStack\data\media\tv\Demon Slayer - Kimetsu no Yaiba\Season 01\Demon Slayer - Kimetsu no Yaiba - S01E10 - Together Forever.mkv,episode,Demon Slayer: Kimetsu no Yaiba – Season 1 – Together Forever,unmatched,missing episode match metadata,,,,0
imdb://tt9913040,F:\MediaStack\data\media\tv\Demon Slayer - Kimetsu no Yaiba\Season 01\Demon Slayer - Kimetsu no Yaiba - S01E11 - Tsuzumi Mansion.mkv,episode,Demon Slayer: Kimetsu no Yaiba – Season 1 – Tsuzumi Mansion,unmatched,missing episode match metadata,,,,0
imdb://tt9913050,"F:\MediaStack\data\media\tv\Demon Slayer - Kimetsu no Yaiba\Season 01\Demon Slayer - Kimetsu no Yaiba - S01E12 - The Boar Bares Its Fangs, Zenitsu Sleeps.mkv",episode,"Demon Slayer: Kimetsu no Yaiba – Season 1 – The Boar Bares Its Fangs, Zenitsu Sleeps",unmatched,missing episode match metadata,,,,0
imdb://tt10346080,F:\MediaStack\data\media\tv\Demon Slayer - Kimetsu no Yaiba\Season 01\Demon Slayer - Kimetsu no Yaiba - S01E13 - Something More Important Than Life.mkv,episode,Demon Slayer: Kimetsu no Yaiba – Season 1 – Something More Important Than Life,unmatched,missing episode match metadata,,,,0
imdb://tt10433090,F:\MediaStack\data\media\tv\Demon Slayer - Kimetsu no Yaiba\Season 01\Demon Slayer - Kimetsu no Yaiba - S01E14 - The House With the Wisteria Family Crest.mkv,episode,Demon Slayer: Kimetsu no Yaiba – Season 1 – The House With the Wisteria Family Crest,unmatched,missing episode match metadata,,,,0
imdb://tt10433092,F:\MediaStack\data\media\tv\Demon Slayer - Kimetsu no Yaiba\Season 01\Demon Slayer - Kimetsu no Yaiba - S01E15 - Mount Natagumo.mkv,episode,Demon Slayer: Kimetsu no Yaiba – Season 1 – Mount Natagumo,unmatched,missing episode match metadata,,,,0
imdb://tt10433094,F:\MediaStack\data\media\tv\Demon Slayer - Kimetsu no Yaiba\Season 01\Demon Slayer - Kimetsu no Yaiba - S01E16 - Letting Someone Else Go First.mkv,episode,Demon Slayer: Kimetsu no Yaiba – Season 1 – Letting Someone Else Go First,unmatched,missing episode match metadata,,,,0
imdb://tt0947907,F:\MediaStack\data\media\tv\Death Note\Season 01\Death Note - S01E14 - Friend.mkv,episode,Death Note – Season 1 – Friend,unmatched,missing episode match metadata,,,,0
imdb://tt0947906,F:\MediaStack\data\media\tv\Death Note\Season 01\Death Note - S01E15 - Wager.mkv,episode,Death Note – Season 1 – Wager,unmatched,missing episode match metadata,,,,0
imdb://tt0950512,F:\MediaStack\data\media\tv\Death Note\Season 01\Death Note - S01E16 - Decision.mkv,episode,Death Note – Season 1 – Decision,unmatched,missing episode match metadata,,,,0
imdb://tt0950513,F:\MediaStack\data\media\tv\Death Note\Season 01\Death Note - S01E17 - Execution.mkv,episode,Death Note – Season 1 – Execution,unmatched,missing episode match metadata,,,,0
imdb://tt0954288,F:\MediaStack\data\media\tv\Death Note\Season 01\Death Note - S01E18 - Ally.mkv,episode,Death Note – Season 1 – Ally,unmatched,missing episode match metadata,,,,0
imdb://tt0961420,F:\MediaStack\data\media\tv\Death Note\Season 01\Death Note - S01E19 - Matsuda.mkv,episode,Death Note – Season 1 – Matsuda,unmatched,missing episode match metadata,,,,0
imdb://tt0966785,F:\MediaStack\data\media\tv\Death Note\Season 01\Death Note - S01E20 - Makeshift.mkv,episode,Death Note – Season 1 – Makeshift,unmatched,missing episode match metadata,,,,0
imdb://tt0972446,F:\MediaStack\data\media\tv\Death Note\Season 01\Death Note - S01E21 - Performance.mkv,episode,Death Note – Season 1 – Performance,unmatched,missing episode match metadata,,,,0
imdb://tt0972447,F:\MediaStack\data\media\tv\Death Note\Season 01\Death Note - S01E22 - Guidance.mkv,episode,Death Note – Season 1 – Guidance,unmatched,missing episode match metadata,,,,0
imdb://tt0983351,F:\MediaStack\data\media\tv\Death Note\Season 01\Death Note - S01E23 - Frenzy.mkv,episode,Death Note – Season 1 – Frenzy,unmatched,missing episode match metadata,,,,0
imdb://tt0990612,F:\MediaStack\data\media\tv\Death Note\Season 01\Death Note - S01E24 - Revival.mkv,episode,Death Note – Season 1 – Revival,unmatched,missing episode match metadata,,,,0
imdb://tt0990611,F:\MediaStack\data\media\tv\Death Note\Season 01\Death Note - S01E25 - Silence.mkv,episode,Death Note – Season 1 – Silence,unmatched,missing episode match metadata,,,,0
imdb://tt0990613,F:\MediaStack\data\media\tv\Death Note\Season 01\Death Note - S01E26 - Renewal.mkv,episode,Death Note – Season 1 – Renewal,unmatched,missing episode match metadata,,,,0
imdb://tt1007230,F:\MediaStack\data\media\tv\Death Note\Season 01\Death Note - S01E27 - Abduction.mkv,episode,Death Note – Season 1 – Abduction,unmatched,missing episode match metadata,,,,0
imdb://tt1010095,F:\MediaStack\data\media\tv\Death Note\Season 01\Death Note - S01E28 - Impatience.mkv,episode,Death Note – Season 1 – Impatience,unmatched,missing episode match metadata,,,,0
imdb://tt1021402,F:\MediaStack\data\media\tv\Death Note\Season 01\Death Note - S01E29 - Father.mkv,episode,Death Note – Season 1 – Father,unmatched,missing episode match metadata,,,,0
imdb://tt1021404,F:\MediaStack\data\media\tv\Death Note\Season 01\Death Note - S01E30 - Justice.mkv,episode,Death Note – Season 1 – Justice,unmatched,missing episode match metadata,,,,0
imdb://tt1021403,F:\MediaStack\data\media\tv\Death Note\Season 01\Death Note - S01E31 - Transfer.mkv,episode,Death Note – Season 1 – Transfer,unmatched,missing episode match metadata,,,,0
imdb://tt1029789,F:\MediaStack\data\media\tv\Death Note\Season 01\Death Note - S01E32 - Selection.mkv,episode,Death Note – Season 1 – Selection,unmatched,missing episode match metadata,,,,0
imdb://tt0618963,F:\MediaStack\data\media\tv\Cowboy Bebop\Season 01\Cowboy Bebop - S01E13 - Session #1 - Asteroid Blues.mkv,episode,Cowboy Bebop – Season 1 – Asteroid Blues,unmatched,missing episode match metadata,,,,0
imdb://tt0618968,F:\MediaStack\data\media\tv\Cowboy Bebop\Season 01\Cowboy Bebop - S01E14 - Session #4 - Gateway Shuffle.mkv,episode,Cowboy Bebop – Season 1 – Gateway Shuffle,unmatched,missing episode match metadata,,,,0
imdb://tt0618964,F:\MediaStack\data\media\tv\Cowboy Bebop\Season 01\Cowboy Bebop - S01E15 - Session #5 - Ballad of Fallen Angels.mkv,episode,Cowboy Bebop – Season 1 – Ballad of Fallen Angels,unmatched,missing episode match metadata,,,,0
imdb://tt0618979,F:\MediaStack\data\media\tv\Cowboy Bebop\Season 01\Cowboy Bebop - S01E16 - Session #6 - Sympathy for the Devil.mkv,episode,Cowboy Bebop – Season 1 – Sympathy for the Devil,unmatched,missing episode match metadata,,,,0
imdb://tt0824568,F:\MediaStack\data\media\tv\Cowboy Bebop\Season 01\Cowboy Bebop - S01E17 - Session #16 - Black Dog Serenade.mkv,episode,Cowboy Bebop – Season 1 – Black Dog Serenade,unmatched,missing episode match metadata,,,,0
imdb://tt0618974,F:\MediaStack\data\media\tv\Cowboy Bebop\Season 01\Cowboy Bebop - S01E18 - Session #17 - Mushroom Samba.mkv,episode,Cowboy Bebop – Season 1 – Mushroom Samba,unmatched,missing episode match metadata,,,,0
imdb://tt0822555,F:\MediaStack\data\media\tv\Cowboy Bebop\Season 01\Cowboy Bebop - S01E19 - Session #19 - Wild Horses.mkv,episode,Cowboy Bebop – Season 1 – Wild Horses,unmatched,missing episode match metadata,,,,0
imdb://tt0618976,F:\MediaStack\data\media\tv\Cowboy Bebop\Season 01\Cowboy Bebop - S01E20 - Session #20 - Pierrot Le Fou.mkv,episode,Cowboy Bebop – Season 1 – Pierrot Le Fou,unmatched,missing episode match metadata,,,,0
imdb://tt0822553,F:\MediaStack\data\media\tv\Cowboy Bebop\Season 01\Cowboy Bebop - S01E21 - Session #21 - Boogie Woogie Feng Shui.mkv,episode,Cowboy Bebop – Season 1 – Boogie Woogie Feng Shui,unmatched,missing episode match metadata,,,,0
imdb://tt0618966,F:\MediaStack\data\media\tv\Cowboy Bebop\Season 01\Cowboy Bebop - S01E22 - Session #22 - Cowboy Funk.mkv,episode,Cowboy Bebop – Season 1 – Cowboy Funk,unmatched,missing episode match metadata,,,,0
imdb://tt0618965,F:\MediaStack\data\media\tv\Cowboy Bebop\Season 01\Cowboy Bebop - S01E23 - Session #23 - Brain Scratch.mkv,episode,Cowboy Bebop – Season 1 – Brain Scratch,unmatched,missing episode match metadata,,,,0
imdb://tt0618969,F:\MediaStack\data\media\tv\Cowboy Bebop\Season 01\Cowboy Bebop - S01E24 - Session #24 - Hard Luck Woman.mkv,episode,Cowboy Bebop – Season 1 – Hard Luck Woman,unmatched,missing episode match metadata,,,,0
imdb://tt0766181,F:\MediaStack\data\media\tv\Cowboy Bebop\Season 01\Cowboy Bebop - S01E25 - Session #25 - The Real Folk Blues (1).mkv,episode,Cowboy Bebop – Season 1 – The Real Folk Blues (1),unmatched,missing episode match metadata,,,,0
imdb://tt0618980,F:\MediaStack\data\media\tv\Cowboy Bebop\Season 01\Cowboy Bebop - S01E26 - Session #26 - The Real Folk Blues (2).mkv,episode,Cowboy Bebop – Season 1 – The Real Folk Blues (2),unmatched,missing episode match metadata,,,,0
imdb://tt0885243,F:\MediaStack\data\media\tv\Death Note\Season 01\Death Note - S01E01 - Rebirth.mkv,episode,Death Note – Season 1 – Rebirth,unmatched,missing episode match metadata,,,,0
imdb://tt0900488,F:\MediaStack\data\media\tv\Death Note\Season 01\Death Note - S01E02 - Confrontation.mkv,episode,Death Note – Season 1 – Confrontation,unmatched,missing episode match metadata,,,,0
imdb://tt0909466,F:\MediaStack\data\media\tv\Death Note\Season 01\Death Note - S01E03 - Dealings.mkv,episode,Death Note – Season 1 – Dealings,unmatched,missing episode match metadata,,,,0
imdb://tt0901528,F:\MediaStack\data\media\tv\Death Note\Season 01\Death Note - S01E04 - Pursuit.mkv,episode,Death Note – Season 1 – Pursuit,unmatched,missing episode match metadata,,,,0
imdb://tt0903684,F:\MediaStack\data\media\tv\Death Note\Season 01\Death Note - S01E05 - Tactics.mkv,episode,Death Note – Season 1 – Tactics,unmatched,missing episode match metadata,,,,0
imdb://tt0905451,F:\MediaStack\data\media\tv\Death Note\Season 01\Death Note - S01E06 - Unraveling.mkv,episode,Death Note – Season 1 – Unraveling,unmatched,missing episode match metadata,,,,0
imdb://tt0919367,F:\MediaStack\data\media\tv\Death Note\Season 01\Death Note - S01E07 - Overcast.mkv,episode,Death Note – Season 1 – Overcast,unmatched,missing episode match metadata,,,,0
imdb://tt0919369,F:\MediaStack\data\media\tv\Death Note\Season 01\Death Note - S01E08 - Glare.mkv,episode,Death Note – Season 1 – Glare,unmatched,missing episode match metadata,,,,0
imdb://tt0919370,F:\MediaStack\data\media\tv\Death Note\Season 01\Death Note - S01E09 - Encounter.mkv,episode,Death Note – Season 1 – Encounter,unmatched,missing episode match metadata,,,,0
imdb://tt0919368,F:\MediaStack\data\media\tv\Death Note\Season 01\Death Note - S01E10 - Doubt.mkv,episode,Death Note – Season 1 – Doubt,unmatched,missing episode match metadata,,,,0
imdb://tt0919371,F:\MediaStack\data\media\tv\Death Note\Season 01\Death Note - S01E11 - Assault.mkv,episode,Death Note – Season 1 – Assault,unmatched,missing episode match metadata,,,,0
imdb://tt0924022,F:\MediaStack\data\media\tv\Death Note\Season 01\Death Note - S01E12 - Love.mkv,episode,Death Note – Season 1 – Love,unmatched,missing episode match metadata,,,,0
imdb://tt0924023,F:\MediaStack\data\media\tv\Death Note\Season 01\Death Note - S01E13 - Confession.mkv,episode,Death Note – Season 1 – Confession,unmatched,missing episode match metadata,,,,0
imdb://tt23055240,F:\MediaStack\data\media\tv\Chainsaw Man\Season 01\Chainsaw Man - S01E04 - RESCUE.mkv,episode,Chainsaw Man – Season 1 – RESCUE,unmatched,missing episode match metadata,,,,0
imdb://tt23475664,F:\MediaStack\data\media\tv\Chainsaw Man\Season 01\Chainsaw Man - S01E05 - GUN DEVIL.mkv,episode,Chainsaw Man – Season 1 – GUN DEVIL,unmatched,missing episode match metadata,,,,0
imdb://tt23650588,F:\MediaStack\data\media\tv\Chainsaw Man\Season 01\Chainsaw Man - S01E06 - KILL DENJI.mkv,episode,Chainsaw Man – Season 1 – KILL DENJI,unmatched,missing episode match metadata,,,,0
imdb://tt23779658,F:\MediaStack\data\media\tv\Chainsaw Man\Season 01\Chainsaw Man - S01E07 - THE TASTE OF A KISS.mkv,episode,Chainsaw Man – Season 1 – THE TASTE OF A KISS,unmatched,missing episode match metadata,,,,0
imdb://tt23854592,F:\MediaStack\data\media\tv\Chainsaw Man\Season 01\Chainsaw Man - S01E08 - GUNFIRE.mkv,episode,Chainsaw Man – Season 1 – GUNFIRE,unmatched,missing episode match metadata,,,,0
imdb://tt24058952,F:\MediaStack\data\media\tv\Chainsaw Man\Season 01\Chainsaw Man - S01E09 - FROM KYOTO.mkv,episode,Chainsaw Man – Season 1 – FROM KYOTO,unmatched,missing episode match metadata,,,,0
imdb://tt24250910,F:\MediaStack\data\media\tv\Chainsaw Man\Season 01\Chainsaw Man - S01E10 - BRUISED & BATTERED.mkv,episode,Chainsaw Man – Season 1 – BRUISED & BATTERED,unmatched,missing episode match metadata,,,,0
imdb://tt24438368,F:\MediaStack\data\media\tv\Chainsaw Man\Season 01\Chainsaw Man - S01E11 - MISSION START.mkv,episode,Chainsaw Man – Season 1 – MISSION START,unmatched,missing episode match metadata,,,,0
imdb://tt24438514,F:\MediaStack\data\media\tv\Chainsaw Man\Season 01\Chainsaw Man - S01E12 - KATANA VS. CHAINSAW.mkv,episode,Chainsaw Man – Season 1 – KATANA VS. CHAINSAW,unmatched,missing episode match metadata,,,,0
imdb://tt0618978,F:\MediaStack\data\media\tv\Cowboy Bebop\Season 01\Cowboy Bebop - S01E01 - Session #2 - Stray Dog Strut.mkv,episode,Cowboy Bebop – Season 1 – Stray Dog Strut,unmatched,missing episode match metadata,,,,0
imdb://tt0618971,F:\MediaStack\data\media\tv\Cowboy Bebop\Season 01\Cowboy Bebop - S01E02 - Session #3 - Honky Tonk Women.mkv,episode,Cowboy Bebop – Season 1 – Honky Tonk Women,unmatched,missing episode match metadata,,,,0
imdb://tt0618970,F:\MediaStack\data\media\tv\Cowboy Bebop\Season 01\Cowboy Bebop - S01E03 - Session #7 - Heavy Metal Queen.mkv,episode,Cowboy Bebop – Season 1 – Heavy Metal Queen,unmatched,missing episode match metadata,,,,0
imdb://tt0618981,F:\MediaStack\data\media\tv\Cowboy Bebop\Season 01\Cowboy Bebop - S01E04 - Session #8 - Waltz for Venus.mkv,episode,Cowboy Bebop – Season 1 – Waltz for Venus,unmatched,missing episode match metadata,,,,0
imdb://tt0618972,F:\MediaStack\data\media\tv\Cowboy Bebop\Season 01\Cowboy Bebop - S01E05 - Session #9 - Jamming with Edward.mkv,episode,Cowboy Bebop – Season 1 – Jamming with Edward,unmatched,missing episode match metadata,,,,0
imdb://tt0618967,F:\MediaStack\data\media\tv\Cowboy Bebop\Season 01\Cowboy Bebop - S01E06 - Session #10 - Ganymede Elegy.mkv,episode,Cowboy Bebop – Season 1 – Ganymede Elegy,unmatched,missing episode match metadata,,,,0
imdb://tt0822554,F:\MediaStack\data\media\tv\Cowboy Bebop\Season 01\Cowboy Bebop - S01E07 - Session #11 - Toys in the Attic.mkv,episode,Cowboy Bebop – Season 1 – Toys in the Attic,unmatched,missing episode match metadata,,,,0
imdb://tt0618973,F:\MediaStack\data\media\tv\Cowboy Bebop\Season 01\Cowboy Bebop - S01E08 - Session #12 - Jupiter Jazz (1).mkv,episode,Cowboy Bebop – Season 1 – Jupiter Jazz (1),unmatched,missing episode match metadata,,,,0
tmdb://750958,F:\MediaStack\data\media\tv\Cowboy Bebop\Season 01\Cowboy Bebop - S01E09 - Session #13 - Jupiter Jazz (2).mkv,episode,Cowboy Bebop – Season 1 – Jupiter Jazz (2),unmatched,missing episode match metadata,,,,0
imdb://tt0822552,F:\MediaStack\data\media\tv\Cowboy Bebop\Season 01\Cowboy Bebop - S01E10 - Session #14 - Bohemian Rhapsody.mkv,episode,Cowboy Bebop – Season 1 – Bohemian Rhapsody,unmatched,missing episode match metadata,,,,0
imdb://tt0618975,F:\MediaStack\data\media\tv\Cowboy Bebop\Season 01\Cowboy Bebop - S01E11 - Session #15 - My Funny Valentine.mkv,episode,Cowboy Bebop – Season 1 – My Funny Valentine,unmatched,missing episode match metadata,,,,0
