detail,event_count,file_path,matched_media_id,matched_slug,media_type,plex_guid,sidecar_path,status,title
missing episode match metadata,0,F:\MediaStack\data\media\tv\Ted Lasso\Season 03\Ted Lasso - S03E06 - Sunflowers.Clean.mkv,,,episode,imdb://tt19655884,,unmatched,Ted Lasso – Season 3 – Sunflowers
missing episode match metadata,0,F:\MediaStack\data\media\tv\Ted Lasso\Season 03\Ted Lasso - S03E07 - The Strings That Bind Us.Clean.mkv,,,episode,imdb://tt19712480,,unmatched,Ted Lasso – Season 3 – The Strings That Bind Us
missing episode match metadata,0,F:\MediaStack\data\media\tv\Ted Lasso\Season 03\Ted Lasso - S03E08 - We’ll Never Have Paris.Clean.mkv,,,episode,imdb://tt19712482,,unmatched,Ted Lasso – Season 3 – We'll Never Have Paris
missing episode match metadata,0,F:\MediaStack\data\media\tv\Ted Lasso\Season 03\Ted Lasso - S03E09 - La Locker Room Aux Folles.Clean.mkv,,,episode,imdb://tt19712484,,unmatched,Ted Lasso – Season 3 – La Locker Room Aux Folles
missing episode match metadata,0,F:\MediaStack\data\media\tv\Ted Lasso\Season 03\Ted Lasso - S03E10 - International Break.Clean.mkv,,,episode,imdb://tt19712486,,unmatched,Ted Lasso – Season 3 – International Break
missing episode match metadata,0,F:\MediaStack\data\media\tv\Ted Lasso\Season 03\Ted Lasso - S03E11 - Mom City.Clean.mkv,,,episode,imdb://tt23743566,,unmatched,Ted Lasso – Season 3 – Mom City
missing episode match metadata,0,"F:\MediaStack\data\media\tv\Ted Lasso\Season 03\Ted Lasso - S03E12 - So Long, Farewell.Clean.mkv",,,episode,imdb://tt23743570,,unmatched,"Ted Lasso – Season 3 – So Long, Farewell"
missing episode match metadata,0,F:\MediaStack\data\media\tv\The Universe\Season 01\The Universe - S01E01 - Secrets of the Sun.mkv,,,episode,imdb://tt1053154,,unmatched,The Universe – Season 1 – Secrets of the Sun
missing episode match metadata,0,F:\MediaStack\data\media\tv\The Universe\Season 01\The Universe - S01E02 - Mars - The Red Planet.mkv,,,episode,imdb://tt1053153,,unmatched,The Universe – Season 1 – Mars: The Red Planet
missing episode match metadata,0,F:\MediaStack\data\media\tv\The Universe\Season 01\The Universe - S01E03 - The End of the Earth - Deep Space Threats to our Planet.mkv,,,episode,imdb://tt1053155,,unmatched,The Universe – Season 1 – The End of the Earth: Deep Space Threats to our Planet
missing episode match metadata,0,F:\MediaStack\data\media\tv\The Universe\Season 01\The Universe - S01E04 - Jupiter - The Giant Planet.mkv,,,episode,imdb://tt1055225,,unmatched,The Universe – Season 1 – Jupiter: The Giant Planet
missing episode match metadata,0,F:\MediaStack\data\media\tv\The Universe\Season 01\The Universe - S01E05 - The Moon.mkv,,,episode,imdb://tt1059163,,unmatched,The Universe – Season 1 – The Moon
missing episode match metadata,0,F:\MediaStack\data\media\tv\The Universe\Season 01\The Universe - S01E06 - Spaceship Earth.mkv,,,episode,imdb://tt1070254,,unmatched,The Universe – Season 1 – Spaceship Earth
missing episode match metadata,0,F:\MediaStack\data\media\tv\The Universe\Season 01\The Universe - S01E07 - The Inner Planets - Mercury & Venus.mkv,,,episode,imdb://tt1073072,,unmatched,The Universe – Season 1 – The Inner Planets: Mercury & Venus
missing episode match metadata,0,F:\MediaStack\data\media\tv\The Universe\Season 01\The Universe - S01E08 - Saturn - Lord of the Rings.mkv,,,episode,imdb://tt1076740,,unmatched,The Universe – Season 1 – Saturn: Lord of the Rings
missing episode match metadata,0,F:\MediaStack\data\media\tv\The Universe\Season 01\The Universe - S01E09 - Alien Galaxies.mkv,,,episode,imdb://tt1084936,,unmatched,The Universe – Season 1 – Alien Galaxies
missing episode match metadata,0,F:\MediaStack\data\media\tv\The Universe\Season 01\The Universe - S01E10 - Life and Death of a Star.mkv,,,episode,imdb://tt1082788,,unmatched,The Universe – Season 1 – Life and Death of a Star
missing episode match metadata,0,F:\MediaStack\data\media\tv\The Universe\Season 01\The Universe - S01E11 - The Outer Planets.mkv,,,episode,imdb://tt1090620,,unmatched,The Universe – Season 1 – The Outer Planets
missing episode match metadata,0,F:\MediaStack\data\media\tv\The Universe\Season 01\The Universe - S01E12 - The Most Dangerous Place in the Universe.mkv,,,episode,imdb://tt1090619,,unmatched,The Universe – Season 1 – The Most Dangerous Place in the Universe
missing episode match metadata,0,F:\MediaStack\data\media\tv\The Universe\Season 01\The Universe - S01E13 - Search for ET.mkv,,,episode,imdb://tt1099171,,unmatched,The Universe – Season 1 – Search for ET
missing episode match metadata,0,F:\MediaStack\data\media\tv\The Universe\Season 01\The Universe - S01E14 - Beyond the Big Bang.mkv,,,episode,imdb://tt1099790,,unmatched,The Universe – Season 1 – Beyond the Big Bang
missing episode match metadata,0,F:\MediaStack\data\media\tv\Ted Lasso\Season 01\Ted Lasso - S01E06 - Two Aces.Clean.mkv,,,episode,imdb://tt11046490,,unmatched,Ted Lasso – Season 1 – Two Aces
missing episode match metadata,0,F:\MediaStack\data\media\tv\Ted Lasso\Season 01\Ted Lasso - S01E07 - Make Rebecca Great Again.Clean.mkv,,,episode,imdb://tt11156378,,unmatched,Ted Lasso – Season 1 – Make Rebecca Great Again
missing episode match metadata,0,F:\MediaStack\data\media\tv\Ted Lasso\Season 01\Ted Lasso - S01E08 - The Diamond Dogs.Clean.mkv,,,episode,imdb://tt11193418,,unmatched,Ted Lasso – Season 1 – The Diamond Dogs
missing episode match metadata,0,F:\MediaStack\data\media\tv\Ted Lasso\Season 01\Ted Lasso - S01E09 - All Apologies.Clean.mkv,,,episode,imdb://tt11193420,,unmatched,Ted Lasso – Season 1 – All Apologies
missing episode match metadata,0,F:\MediaStack\data\media\tv\Ted Lasso\Season 01\Ted Lasso - S01E10 - The Hope That Kills You.Clean.mkv,,,episode,imdb://tt11193428,,unmatched,Ted Lasso – Season 1 – The Hope That Kills You
missing episode match metadata,0,F:\MediaStack\data\media\tv\Ted Lasso\Season 02\Ted Lasso - S02E01 - Goodbye Earl.Clean.mkv,,,episode,imdb://tt12926006,,unmatched,Ted Lasso – Season 2 – Goodbye Earl
missing episode match metadata,0,F:\MediaStack\data\media\tv\Ted Lasso\Season 02\Ted Lasso - S02E02 - Lavender.Clean.mkv,,,episode,imdb://tt14968630,,unmatched,Ted Lasso – Season 2 – Lavender
missing episode match metadata,0,F:\MediaStack\data\media\tv\Ted Lasso\Season 02\Ted Lasso - S02E03 - Do the Right-est Thing.Clean.mkv,,,episode,imdb://tt14968636,,unmatched,Ted Lasso – Season 2 – Do the Right-est Thing
